user_id,item_id,ratings
1,130,0.5814285714285714
1,131,1.01
1,132,0.8671428571428571
1,133,0.5814285714285714
1,134,0.8671428571428571
1,135,1.01
1,136,0.15285714285714286
1,137,0.2957142857142857
1,138,0.7242857142857143
1,139,0.5814285714285714
1,140,1.01
1,141,1.01
1,142,0.2957142857142857
1,143,1.01
1,144,1.01
1,145,0.2957142857142857
1,146,1.01
1,147,0.8671428571428571
1,148,0.8671428571428571
1,149,0.43857142857142856
1,9,0.8671428571428571
1,150,1.01
1,151,0.8671428571428571
1,152,0.43857142857142856
1,153,0.2957142857142857
1,154,1.01
1,155,0.2957142857142857
1,156,0.2957142857142857
1,157,1.01
1,158,0.2957142857142857
1,159,0.7242857142857143
1,160,1.01
1,161,1.01
1,162,0.7242857142857143
1,163,0.8671428571428571
1,164,0.7242857142857143
1,165,1.01
1,166,1.01
1,167,1.01
1,168,0.8671428571428571
1,169,0.43857142857142856
1,170,0.15285714285714286
1,171,0.01
1,172,0.43857142857142856
1,173,1.01
1,174,0.15285714285714286
1,175,0.8671428571428571
1,176,0.5814285714285714
1,177,1.01
1,178,0.5814285714285714
1,179,0.5814285714285714
1,180,1.01
1,181,0.7242857142857143
1,182,0.43857142857142856
1,183,0.15285714285714286
1,184,0.5814285714285714
1,185,0.7242857142857143
1,186,0.5814285714285714
1,187,1.01
1,188,1.01
1,189,1.01
1,190,0.5814285714285714
1,191,1.01
1,192,1.01
1,193,0.8671428571428571
1,194,0.2957142857142857
1,195,0.2957142857142857
1,196,0.7242857142857143
1,197,1.01
1,198,0.7242857142857143
1,199,0.15285714285714286
1,200,0.7242857142857143
1,201,1.01
2,0,0.15285714285714286
2,210,1.01
2,1,1.01
2,10,1.01
2,211,0.2957142857142857
2,212,0.2957142857142857
2,213,0.8671428571428571
2,9,1.01
2,214,1.01
2,204,0.5814285714285714
3,216,0.7242857142857143
3,219,0.2957142857142857
3,220,1.01
3,221,0.8671428571428571
3,205,1.01
3,222,0.01
3,223,0.01
3,224,0.5814285714285714
3,10,1.01
3,206,0.5814285714285714
3,225,0.7242857142857143
3,226,1.01
3,227,0.01
3,228,0.7242857142857143
3,229,0.01
4,233,0.8671428571428571
4,206,1.01
4,10,0.7242857142857143
4,6,0.8671428571428571
4,11,0.7242857142857143
4,234,0.43857142857142856
4,211,1.01
4,3,0.5814285714285714
4,0,0.7242857142857143
5,236,0.7242857142857143
5,240,1.01
5,0,0.5814285714285714
5,8,1.01
5,209,1.01
5,210,0.8671428571428571
5,241,0.5814285714285714
5,242,1.01
5,212,1.01
5,233,0.8671428571428571
5,243,1.01
5,204,1.01
5,208,0.5814285714285714
5,244,1.01
5,245,1.01
5,11,1.01
5,246,0.7242857142857143
5,16,1.01
5,218,1.01
5,10,1.01
5,213,1.01
5,247,1.01
5,248,1.01
5,83,1.01
5,249,0.7242857142857143
5,6,0.43857142857142856
5,231,1.01
5,215,0.7242857142857143
5,238,1.01
5,5,1.01
5,250,0.8671428571428571
5,251,0.7242857142857143
5,252,1.01
5,234,1.01
5,205,0.7242857142857143
5,3,1.01
5,1,1.01
5,12,1.01
5,206,1.01
5,253,0.7242857142857143
5,217,1.01
5,4,1.01
5,7,1.01
5,211,0.7242857142857143
5,214,0.7242857142857143
5,232,0.7242857142857143
5,120,1.01
5,9,0.8671428571428571
6,3,1.01
6,252,1.01
6,1,1.01
6,6,1.01
6,233,0.8671428571428571
6,217,0.7242857142857143
6,254,0.7242857142857143
6,16,1.01
6,0,1.01
7,252,0.8671428571428571
7,206,0.7242857142857143
7,212,0.43857142857142856
7,0,0.8671428571428571
7,83,0.8671428571428571
7,16,0.7242857142857143
7,232,0.5814285714285714
7,209,1.01
7,246,0.43857142857142856
7,243,0.43857142857142856
7,247,1.01
7,8,0.43857142857142856
7,251,1.01
7,120,0.7242857142857143
7,238,0.15285714285714286
7,214,0.7242857142857143
7,208,0.8671428571428571
7,249,0.5814285714285714
7,217,0.8671428571428571
7,210,0.43857142857142856
7,5,0.8671428571428571
7,10,1.01
7,1,1.01
7,7,0.7242857142857143
7,242,0.8671428571428571
7,245,1.01
7,215,0.43857142857142856
7,236,0.43857142857142856
7,250,0.7242857142857143
7,218,0.01
7,234,0.8671428571428571
7,240,0.8671428571428571
7,241,0.8671428571428571
7,205,0.5814285714285714
7,6,0.8671428571428571
7,3,0.5814285714285714
7,244,0.5814285714285714
7,254,0.5814285714285714
7,11,0.2957142857142857
7,9,0.43857142857142856
7,4,0.8671428571428571
7,213,1.01
7,12,1.01
7,248,0.7242857142857143
7,233,0.2957142857142857
7,253,0.8671428571428571
7,2,1.01
7,231,0.7242857142857143
8,256,0.8671428571428571
8,211,1.01
8,252,0.2957142857142857
8,9,1.01
8,4,0.5814285714285714
8,0,0.15285714285714286
8,232,0.43857142857142856
8,12,0.43857142857142856
8,257,0.5814285714285714
8,2,0.15285714285714286
8,204,0.8671428571428571
8,212,0.7242857142857143
8,214,0.43857142857142856
8,249,0.2957142857142857
8,210,0.7242857142857143
8,10,1.01
8,1,0.15285714285714286
8,215,0.8671428571428571
8,217,0.15285714285714286
8,258,0.43857142857142856
8,236,0.2957142857142857
9,16,0.7242857142857143
9,250,0.7242857142857143
9,251,0.43857142857142856
9,252,0.8671428571428571
9,6,0.5814285714285714
9,234,1.01
9,205,0.8671428571428571
9,3,0.7242857142857143
9,12,0.7242857142857143
9,206,0.5814285714285714
9,253,0.5814285714285714
9,4,0.8671428571428571
9,7,1.01
9,211,0.5814285714285714
9,214,0.43857142857142856
9,232,0.7242857142857143
9,120,0.7242857142857143
9,1,0.7242857142857143
9,2,0.43857142857142856
9,254,0.7242857142857143
9,217,0.8671428571428571
9,0,0.43857142857142856
9,8,0.8671428571428571
9,209,0.7242857142857143
9,210,0.7242857142857143
9,242,0.5814285714285714
9,212,0.7242857142857143
9,233,0.7242857142857143
9,243,0.43857142857142856
9,204,0.8671428571428571
9,208,0.5814285714285714
9,9,0.2957142857142857
9,244,0.7242857142857143
9,236,0.7242857142857143
9,245,0.8671428571428571
9,11,0.7242857142857143
9,246,0.7242857142857143
9,240,0.8671428571428571
9,10,0.43857142857142856
9,218,0.7242857142857143
9,213,0.7242857142857143
9,247,0.7242857142857143
9,248,0.8671428571428571
9,241,0.43857142857142856
9,83,0.5814285714285714
9,249,0.8671428571428571
9,231,0.7242857142857143
9,215,0.43857142857142856
10,239,0.8671428571428571
10,259,0.7242857142857143
10,260,0.7242857142857143
10,261,0.01
10,262,0.01
10,263,0.7242857142857143
10,264,0.7242857142857143
10,265,0.8671428571428571
10,266,0.8671428571428571
10,267,0.8671428571428571
10,268,0.5814285714285714
10,269,0.7242857142857143
10,270,0.8671428571428571
10,271,0.7242857142857143
10,272,0.01
10,273,0.8671428571428571
10,274,0.7242857142857143
10,275,0.01
10,276,0.8671428571428571
10,277,0.7242857142857143
10,278,0.43857142857142856
10,279,0.7242857142857143
10,280,0.8671428571428571
10,281,1.01
10,282,0.7242857142857143
10,283,0.7242857142857143
10,284,1.01
10,285,0.8671428571428571
10,286,1.01
10,58,0.01
10,287,0.8671428571428571
10,288,0.8671428571428571
10,216,1.01
10,289,0.8671428571428571
10,290,0.7242857142857143
10,291,0.01
10,292,0.8671428571428571
10,293,0.8671428571428571
10,294,1.01
10,295,0.7242857142857143
10,296,0.5814285714285714
10,297,0.8671428571428571
10,298,0.8671428571428571
10,299,0.01
10,300,0.7242857142857143
11,241,0.2957142857142857
11,4,0.01
11,11,1.01
11,238,0.43857142857142856
11,5,0.15285714285714286
11,7,1.01
11,232,0.01
11,214,1.01
11,12,1.01
11,120,1.01
11,83,1.01
11,206,0.01
11,248,0.5814285714285714
11,246,0.15285714285714286
11,247,1.01
11,217,1.01
11,251,0.8671428571428571
11,8,0.5814285714285714
11,6,0.01
11,243,0.01
11,205,0.01
11,254,1.01
11,244,0.01
11,233,1.01
11,204,1.01
11,236,1.01
11,211,0.2957142857142857
11,1,0.01
11,3,0.7242857142857143
11,245,0.5814285714285714
11,208,0.01
11,231,0.01
11,213,0.43857142857142856
11,2,1.01
11,10,1.01
11,250,0.2957142857142857
11,0,1.01
11,218,0.01
11,253,1.01
11,212,0.15285714285714286
11,215,0.2957142857142857
11,240,0.43857142857142856
11,16,1.01
11,209,0.2957142857142857
11,9,0.7242857142857143
11,252,0.01
11,210,0.01
11,242,0.15285714285714286
12,205,0.7242857142857143
12,0,0.7242857142857143
12,204,0.8671428571428571
12,11,0.5814285714285714
12,303,1.01
12,234,0.5814285714285714
12,7,0.7242857142857143
12,12,1.01
13,234,0.8671428571428571
13,211,0.7242857142857143
13,205,0.15285714285714286
13,10,1.01
13,6,0.5814285714285714
13,0,0.2957142857142857
13,3,1.01
13,206,0.7242857142857143
13,11,0.5814285714285714
13,1,0.8671428571428571
14,232,1.01
14,254,0.43857142857142856
14,217,1.01
14,238,1.01
14,16,1.01
14,9,1.01
14,2,0.7242857142857143
14,10,0.7242857142857143
14,3,0.43857142857142856
14,204,0.43857142857142856
14,11,0.43857142857142856
14,234,1.01
14,6,1.01
14,0,1.01
14,1,0.43857142857142856
14,214,0.7242857142857143
15,3,1.01
15,208,1.01
15,234,1.01
15,11,0.7242857142857143
15,204,1.01
15,8,1.01
15,214,0.7242857142857143
15,252,1.01
15,206,1.01
15,5,1.01
15,247,0.8671428571428571
15,217,0.8671428571428571
15,232,0.7242857142857143
15,209,1.01
15,2,0.8671428571428571
15,4,1.01
15,7,1.01
15,9,1.01
15,10,1.01
15,213,1.01
15,211,1.01
15,238,0.8671428571428571
15,233,0.8671428571428571
15,12,1.01
15,6,1.01
15,205,1.01
15,0,1.01
16,16,1.01
16,244,1.01
16,243,0.8671428571428571
16,210,1.01
16,233,0.43857142857142856
16,8,1.01
16,252,1.01
16,214,1.01
16,208,1.01
16,1,0.8671428571428571
16,204,1.01
16,249,0.8671428571428571
16,0,1.01
16,245,1.01
16,7,1.01
16,251,1.01
16,12,0.8671428571428571
16,248,1.01
16,240,0.8671428571428571
16,242,0.8671428571428571
16,234,1.01
16,215,0.8671428571428571
16,4,1.01
16,211,1.01
16,253,0.8671428571428571
16,238,0.7242857142857143
16,213,1.01
16,10,0.8671428571428571
16,217,0.8671428571428571
16,83,0.8671428571428571
16,250,1.01
16,3,1.01
16,5,0.8671428571428571
16,231,1.01
16,206,0.7242857142857143
16,247,1.01
16,205,1.01
16,120,0.8671428571428571
16,241,1.01
16,6,0.8671428571428571
16,11,0.8671428571428571
16,209,1.01
16,232,1.01
16,218,0.7242857142857143
16,246,1.01
16,236,1.01
16,9,1.01
16,254,0.8671428571428571
17,248,0.15285714285714286
17,252,0.15285714285714286
17,246,0.15285714285714286
17,5,0.15285714285714286
17,236,0.01
17,247,0.15285714285714286
17,215,0.2957142857142857
17,217,0.8671428571428571
17,83,0.43857142857142856
17,241,0.01
17,232,0.15285714285714286
17,250,0.5814285714285714
17,210,0.7242857142857143
17,243,0.15285714285714286
17,8,0.8671428571428571
17,242,0.15285714285714286
17,209,0.8671428571428571
17,307,1.01
17,251,0.01
17,206,0.01
17,2,0.5814285714285714
17,7,1.01
17,212,0.5814285714285714
17,231,0.15285714285714286
17,249,0.43857142857142856
17,10,0.2957142857142857
17,211,0.01
17,238,0.2957142857142857
17,253,0.01
17,12,0.43857142857142856
17,4,0.2957142857142857
17,6,0.15285714285714286
17,205,0.15285714285714286
17,254,0.2957142857142857
17,9,0.2957142857142857
17,218,0.01
17,213,0.7242857142857143
17,16,0.8671428571428571
17,1,0.01
17,3,0.15285714285714286
17,233,0.43857142857142856
17,208,0.15285714285714286
17,240,0.01
17,0,0.7242857142857143
17,234,0.8671428571428571
17,245,0.15285714285714286
17,11,0.43857142857142856
17,204,0.15285714285714286
17,120,0.15285714285714286
18,254,0.7242857142857143
18,83,0.8671428571428571
18,16,1.01
18,211,0.8671428571428571
18,238,0.7242857142857143
18,10,0.7242857142857143
18,11,0.5814285714285714
18,4,1.01
18,234,1.01
18,8,1.01
18,6,1.01
18,206,0.5814285714285714
18,213,0.8671428571428571
18,7,1.01
19,11,0.8671428571428571
19,16,0.8671428571428571
19,248,1.01
19,252,0.8671428571428571
19,236,1.01
19,247,0.8671428571428571
19,217,1.01
19,251,1.01
19,206,0.8671428571428571
19,231,0.7242857142857143
19,4,0.8671428571428571
19,7,0.7242857142857143
19,9,0.7242857142857143
19,10,0.7242857142857143
19,218,0.8671428571428571
19,1,1.01
19,211,1.01
20,7,0.8671428571428571
20,209,1.01
20,2,0.8671428571428571
20,1,0.7242857142857143
20,217,1.01
20,232,0.7242857142857143
20,11,0.7242857142857143
20,251,0.7242857142857143
20,247,1.01
20,206,0.8671428571428571
20,10,1.01
20,250,1.01
20,234,1.01
20,83,0.8671428571428571
20,9,0.8671428571428571
20,6,0.5814285714285714
20,231,0.8671428571428571
20,12,1.01
20,0,0.8671428571428571
20,4,1.01
20,5,1.01
20,249,0.7242857142857143
20,238,0.7242857142857143
20,214,0.7242857142857143
20,254,0.8671428571428571
20,205,1.01
20,3,1.01
20,215,0.7242857142857143
20,8,1.01
20,213,0.8671428571428571
20,211,0.7242857142857143
20,16,1.01
20,252,0.8671428571428571
20,218,0.8671428571428571
20,120,1.01
20,242,0.8671428571428571
20,236,0.8671428571428571
21,310,1.01
21,311,1.01
21,312,0.43857142857142856
21,313,0.43857142857142856
21,314,0.15285714285714286
21,315,1.01
21,316,0.5814285714285714
21,317,0.7242857142857143
21,318,0.01
21,319,0.8671428571428571
21,320,0.5814285714285714
21,321,0.01
21,322,0.15285714285714286
21,323,1.01
21,233,0.8671428571428571
21,324,1.01
21,325,0.01
21,326,1.01
21,327,0.2957142857142857
22,6,1.01
22,217,0.8671428571428571
22,209,1.01
22,240,0.8671428571428571
22,234,0.8671428571428571
22,208,0.8671428571428571
22,249,1.01
22,252,0.5814285714285714
22,210,0.7242857142857143
22,7,0.7242857142857143
22,213,0.8671428571428571
22,10,0.8671428571428571
22,238,1.01
22,83,1.01
22,12,1.01
22,248,1.01
22,242,0.43857142857142856
22,3,0.5814285714285714
22,206,1.01
22,0,0.5814285714285714
22,250,0.7242857142857143
22,8,1.01
22,9,1.01
22,120,0.8671428571428571
22,215,0.8671428571428571
22,241,0.7242857142857143
22,231,0.7242857142857143
22,16,0.7242857142857143
22,243,0.7242857142857143
22,11,0.8671428571428571
22,205,1.01
22,233,0.8671428571428571
22,236,0.8671428571428571
22,244,0.8671428571428571
22,4,0.5814285714285714
22,211,0.8671428571428571
22,214,1.01
22,254,0.8671428571428571
22,204,1.01
22,212,0.7242857142857143
22,218,0.7242857142857143
22,253,1.01
22,251,1.01
22,247,1.01
22,232,0.8671428571428571
22,2,0.7242857142857143
22,245,1.01
22,246,0.5814285714285714
23,215,0.8671428571428571
23,8,1.01
23,213,1.01
23,16,0.5814285714285714
23,252,0.8671428571428571
23,212,1.01
23,218,0.7242857142857143
23,242,0.8671428571428571
23,206,0.5814285714285714
23,233,0.7242857142857143
23,250,0.7242857142857143
23,7,0.7242857142857143
23,209,1.01
23,2,0.7242857142857143
23,1,0.7242857142857143
23,6,0.5814285714285714
23,11,0.7242857142857143
23,210,1.01
23,0,0.7242857142857143
23,5,0.8671428571428571
23,10,0.8671428571428571
23,234,0.7242857142857143
23,246,1.01
23,83,0.7242857142857143
23,9,0.7242857142857143
23,12,1.01
24,1,0.15285714285714286
24,10,0.8671428571428571
24,330,0.8671428571428571
24,331,0.7242857142857143
24,242,1.01
24,8,0.8671428571428571
24,120,0.01
24,332,0.8671428571428571
24,333,0.7242857142857143
24,147,0.01
24,217,1.01
24,5,0.5814285714285714
24,3,0.8671428571428571
24,273,1.01
24,7,0.8671428571428571
24,240,0.15285714285714286
24,234,0.2957142857142857
24,213,0.7242857142857143
24,6,1.01
24,206,0.01
24,9,0.01
24,4,0.8671428571428571
24,0,0.7242857142857143
24,232,0.01
24,209,0.7242857142857143
24,334,0.5814285714285714
24,12,0.2957142857142857
24,2,1.01
24,247,0.15285714285714286
24,211,0.01
24,252,1.01
25,16,0.7242857142857143
25,211,0.43857142857142856
25,9,0.2957142857142857
25,11,0.7242857142857143
25,4,0.43857142857142856
25,6,0.43857142857142856
25,0,0.5814285714285714
25,212,1.01
25,214,0.8671428571428571
25,206,0.15285714285714286
25,209,0.43857142857142856
26,294,1.01
26,197,1.01
26,337,0.8671428571428571
26,239,1.01
26,338,1.01
26,339,1.01
26,10,1.01
26,216,0.8671428571428571
26,287,0.8671428571428571
26,273,0.8671428571428571
26,340,0.8671428571428571
26,8,0.8671428571428571
26,1,1.01
27,3,1.01
27,120,0.7242857142857143
27,240,0.5814285714285714
27,218,0.7242857142857143
27,6,1.01
27,210,0.43857142857142856
27,241,0.43857142857142856
27,242,0.7242857142857143
27,8,1.01
27,10,1.01
27,254,0.43857142857142856
27,205,1.01
27,232,0.7242857142857143
27,204,0.5814285714285714
27,231,0.5814285714285714
27,247,0.8671428571428571
27,0,0.7242857142857143
27,244,0.43857142857142856
27,4,0.8671428571428571
27,9,0.8671428571428571
27,249,0.7242857142857143
27,252,0.8671428571428571
27,243,0.7242857142857143
27,1,1.01
27,11,0.7242857142857143
27,245,0.5814285714285714
27,5,0.5814285714285714
27,214,1.01
27,217,0.7242857142857143
27,208,0.5814285714285714
27,234,0.8671428571428571
27,12,0.8671428571428571
27,251,0.7242857142857143
27,215,0.8671428571428571
27,206,0.7242857142857143
27,246,0.5814285714285714
27,209,0.7242857142857143
27,211,1.01
27,238,0.7242857142857143
27,83,0.7242857142857143
27,248,0.7242857142857143
27,250,0.43857142857142856
27,2,0.7242857142857143
27,16,0.5814285714285714
27,233,0.5814285714285714
27,236,1.01
27,253,0.7242857142857143
27,213,0.8671428571428571
28,234,0.5814285714285714
28,8,0.5814285714285714
28,343,1.01
28,6,0.8671428571428571
28,1,0.7242857142857143
28,214,0.7242857142857143
28,206,0.2957142857142857
28,218,1.01
28,236,0.5814285714285714
28,344,1.01
29,233,0.5814285714285714
29,236,0.5814285714285714
29,3,0.8671428571428571
29,8,1.01
29,6,1.01
29,254,0.5814285714285714
29,16,0.7242857142857143
29,10,1.01
29,0,0.7242857142857143
29,218,0.7242857142857143
29,242,0.43857142857142856
29,234,1.01
29,11,0.8671428571428571
29,7,1.01
29,232,0.5814285714285714
29,209,0.7242857142857143
29,214,0.8671428571428571
29,206,1.01
29,247,0.5814285714285714
29,217,0.7242857142857143
29,4,0.8671428571428571
30,241,1.01
30,205,1.01
30,6,1.01
30,3,1.01
30,244,1.01
30,254,1.01
30,11,1.01
30,9,1.01
30,4,1.01
30,213,1.01
30,12,1.01
30,248,1.01
30,233,1.01
30,2,1.01
30,231,1.01
30,253,1.01
30,204,1.01
30,211,1.01
30,252,1.01
30,206,1.01
30,212,1.01
30,0,1.01
30,83,1.01
30,16,1.01
30,232,1.01
30,209,1.01
30,246,1.01
30,243,1.01
30,242,1.01
30,247,1.01
30,8,1.01
30,251,1.01
30,120,1.01
30,238,1.01
30,214,1.01
30,208,1.01
30,249,1.01
30,217,1.01
30,210,1.01
30,5,1.01
30,10,1.01
30,1,1.01
30,7,1.01
30,245,1.01
30,215,1.01
30,236,1.01
30,250,1.01
30,218,1.01
31,214,0.7242857142857143
31,213,0.8671428571428571
31,0,0.5814285714285714
31,234,0.5814285714285714
31,10,0.7242857142857143
31,1,0.15285714285714286
31,217,0.5814285714285714
31,12,0.8671428571428571
31,7,0.8671428571428571
31,204,1.01
31,209,0.8671428571428571
31,233,0.7242857142857143
31,232,0.7242857142857143
31,206,0.7242857142857143
31,9,0.7242857142857143
32,12,0.7242857142857143
32,10,1.01
32,232,0.7242857142857143
32,16,1.01
32,1,0.8671428571428571
32,204,0.8671428571428571
32,4,1.01
32,3,1.01
32,8,1.01
32,234,0.8671428571428571
32,213,0.8671428571428571
32,209,1.01
32,250,0.8671428571428571
33,206,1.01
33,0,0.8671428571428571
33,3,1.01
33,11,0.5814285714285714
33,5,0.8671428571428571
33,8,0.8671428571428571
33,10,1.01
33,2,1.01
34,0,0.5814285714285714
34,233,0.7242857142857143
34,244,1.01
34,1,0.7242857142857143
34,249,1.01
34,242,1.01
34,205,1.01
34,120,1.01
34,11,0.7242857142857143
34,247,0.7242857142857143
34,5,1.01
34,218,0.7242857142857143
34,241,1.01
34,254,0.01
34,12,1.01
34,10,0.43857142857142856
34,4,1.01
34,206,1.01
34,204,0.7242857142857143
34,232,1.01
34,248,1.01
34,214,0.7242857142857143
34,250,1.01
34,83,1.01
34,210,1.01
34,215,1.01
34,243,1.01
34,231,1.01
34,246,1.01
34,213,0.7242857142857143
34,212,0.8671428571428571
34,211,1.01
34,7,1.01
34,245,1.01
34,16,1.01
34,240,0.7242857142857143
34,238,1.01
34,252,1.01
34,253,1.01
34,234,0.5814285714285714
34,8,0.7242857142857143
34,2,0.8671428571428571
34,251,1.01
34,6,1.01
34,236,1.01
34,208,1.01
34,209,1.01
34,9,1.01
35,218,0.7242857142857143
35,240,0.01
35,234,0.7242857142857143
35,241,0.5814285714285714
35,208,0.7242857142857143
35,205,0.8671428571428571
35,6,1.01
35,3,0.8671428571428571
35,244,0.8671428571428571
35,254,0.7242857142857143
35,11,0.7242857142857143
35,9,0.7242857142857143
35,213,0.7242857142857143
35,12,0.7242857142857143
35,248,0.5814285714285714
35,233,0.8671428571428571
35,2,0.8671428571428571
35,231,0.7242857142857143
35,204,0.8671428571428571
35,211,0.7242857142857143
35,252,0.7242857142857143
35,206,0.8671428571428571
35,212,0.7242857142857143
35,4,1.01
35,0,0.8671428571428571
35,16,0.5814285714285714
35,209,0.7242857142857143
35,232,0.8671428571428571
35,246,0.5814285714285714
35,243,0.7242857142857143
35,247,0.7242857142857143
35,8,0.5814285714285714
35,253,0.8671428571428571
35,251,0.5814285714285714
35,120,0.8671428571428571
35,238,1.01
35,214,1.01
35,83,0.5814285714285714
35,249,0.7242857142857143
35,217,0.8671428571428571
35,210,0.7242857142857143
35,5,0.5814285714285714
35,10,0.8671428571428571
35,1,0.8671428571428571
35,7,0.7242857142857143
35,242,0.7242857142857143
35,245,0.5814285714285714
35,215,0.8671428571428571
36,182,0.15285714285714286
36,347,0.15285714285714286
36,348,0.7242857142857143
36,349,0.01
36,350,1.01
36,351,0.7242857142857143
36,352,0.8671428571428571
36,353,0.7242857142857143
36,354,0.2957142857142857
36,355,1.01
36,356,0.5814285714285714
36,357,0.7242857142857143
36,358,1.01
36,359,0.01
36,360,0.7242857142857143
36,361,0.8671428571428571
36,362,1.01
36,363,1.01
36,364,0.7242857142857143
36,365,0.8671428571428571
36,176,1.01
36,366,0.5814285714285714
36,367,0.5814285714285714
36,368,0.8671428571428571
36,369,0.5814285714285714
36,370,0.43857142857142856
36,371,0.5814285714285714
36,372,1.01
36,373,0.15285714285714286
36,374,0.7242857142857143
36,375,1.01
36,376,0.01
37,379,1.01
37,380,0.01
37,381,0.43857142857142856
37,339,1.01
37,382,0.01
37,7,0.01
37,383,0.8671428571428571
37,384,1.01
37,385,0.8671428571428571
37,386,0.5814285714285714
37,387,0.2957142857142857
37,388,1.01
37,389,0.7242857142857143
37,390,0.15285714285714286
37,391,1.01
37,215,0.7242857142857143
37,245,0.2957142857142857
37,392,0.15285714285714286
37,393,1.01
37,394,1.01
37,395,0.7242857142857143
37,396,0.5814285714285714
37,304,0.01
37,2,0.5814285714285714
37,397,0.5814285714285714
37,398,0.8671428571428571
37,399,0.01
37,400,0.5814285714285714
37,373,0.7242857142857143
37,401,0.7242857142857143
37,402,0.01
37,403,0.7242857142857143
37,404,0.5814285714285714
37,12,1.01
37,405,0.2957142857142857
37,406,1.01
37,407,0.7242857142857143
37,408,0.15285714285714286
37,409,1.01
37,235,0.15285714285714286
37,410,1.01
37,210,0.01
37,171,0.15285714285714286
37,411,0.15285714285714286
37,412,1.01
37,413,0.01
37,330,0.8671428571428571
37,414,0.43857142857142856
37,231,0.7242857142857143
37,415,0.15285714285714286
37,416,1.01
37,417,0.2957142857142857
37,418,0.5814285714285714
37,419,0.2957142857142857
37,420,0.7242857142857143
37,421,0.43857142857142856
37,5,0.7242857142857143
37,422,0.5814285714285714
37,423,0.7242857142857143
37,424,1.01
37,425,0.2957142857142857
37,240,0.01
37,310,1.01
37,426,0.2957142857142857
37,216,0.2957142857142857
37,427,0.15285714285714286
37,428,0.8671428571428571
37,429,0.15285714285714286
37,430,0.5814285714285714
37,431,0.7242857142857143
37,432,0.15285714285714286
37,433,0.43857142857142856
37,434,0.2957142857142857
37,435,0.43857142857142856
37,436,0.5814285714285714
37,437,0.8671428571428571
37,438,0.5814285714285714
37,439,0.5814285714285714
37,440,0.7242857142857143
37,441,1.01
37,442,0.7242857142857143
37,356,0.2957142857142857
37,247,0.5814285714285714
37,254,0.7242857142857143
37,313,0.01
37,443,0.5814285714285714
37,444,0.43857142857142856
37,445,0.2957142857142857
37,446,1.01
37,447,0.8671428571428571
37,448,0.7242857142857143
37,449,0.8671428571428571
37,450,0.43857142857142856
37,213,0.15285714285714286
37,451,1.01
37,452,0.15285714285714286
37,453,0.8671428571428571
37,454,0.01
